Date,Time,Time since 1970-01-01T00:00:00Z,,Time since start of measurement,,,
2025-03-21,14:35:32.098071,1742564132.098071,s,375.476422,s,22212,
2025-03-21,14:35:32.326236,1742564132.326236,s,375.704587,s,22219,
2025-03-21,14:35:32.599172,1742564132.599172,s,375.977523,s,22216,
2025-03-21,14:35:32.827148,1742564132.827148,s,376.205499,s,22215,
2025-03-21,14:35:33.099891,1742564133.099891,s,376.478242,s,22218,
2025-03-21,14:35:33.327607,1742564133.327607,s,376.705958,s,22218,
2025-03-21,14:35:33.600887,1742564133.600887,s,376.979238,s,22233,
2025-03-21,14:35:33.828603,1742564133.828603,s,377.206954,s,22233,
2025-03-21,14:35:34.101676,1742564134.101676,s,377.480027,s,22237,
2025-03-21,14:35:34.329522,1742564134.329522,s,377.707873,s,22240,
2025-03-21,14:35:34.602659,1742564134.602659,s,377.98101,s,22234,
2025-03-21,14:35:34.830416,1742564134.830416,s,378.208767,s,22240,
2025-03-21,14:35:35.103613,1742564135.103613,s,378.481964,s,22239,
2025-03-21,14:35:35.331207,1742564135.331207,s,378.709558,s,22238,
2025-03-21,14:35:35.604400,1742564135.6044,s,378.982751,s,22246,
2025-03-21,14:35:35.832115,1742564135.832115,s,379.210466,s,22239,
2025-03-21,14:35:36.105482,1742564136.105482,s,379.483833,s,22251,
2025-03-21,14:35:36.333160,1742564136.33316,s,379.711511,s,22243,
2025-03-21,14:35:36.606439,1742564136.606439,s,379.98479,s,22259,
2025-03-21,14:35:36.833808,1742564136.833808,s,380.212159,s,22247,
2025-03-21,14:35:37.107341,1742564137.107341,s,380.485692,s,22245,
2025-03-21,14:35:37.334838,1742564137.334838,s,380.713189,s,22249,
2025-03-21,14:35:37.608560,1742564137.60856,s,380.986911,s,22257,
2025-03-21,14:35:37.835821,1742564137.835821,s,381.214172,s,22245,
2025-03-21,14:35:38.109528,1742564138.109528,s,381.487879,s,22253,
2025-03-21,14:35:38.336688,1742564138.336688,s,381.715039,s,22255,
2025-03-21,14:35:38.610528,1742564138.610528,s,381.988879,s,22263,
2025-03-21,14:35:38.837725,1742564138.837725,s,382.216076,s,22271,
2025-03-21,14:35:39.111560,1742564139.11156,s,382.489911,s,22264,
2025-03-21,14:35:39.338993,1742564139.338993,s,382.717344,s,22268,
2025-03-21,14:35:39.612532,1742564139.612532,s,382.990883,s,22261,
2025-03-21,14:35:39.839926,1742564139.839926,s,383.218277,s,22280,
2025-03-21,14:35:40.113670,1742564140.11367,s,383.492021,s,22275,
2025-03-21,14:35:40.340898,1742564140.340898,s,383.719249,s,22261,
2025-03-21,14:35:40.614579,1742564140.614579,s,383.99293,s,22267,
2025-03-21,14:35:40.841845,1742564140.841845,s,384.220196,s,22294,
2025-03-21,14:35:41.115568,1742564141.115568,s,384.493919,s,22286,
2025-03-21,14:35:41.342912,1742564141.342912,s,384.721263,s,22278,
2025-03-21,14:35:41.616546,1742564141.616546,s,384.994897,s,22272,
2025-03-21,14:35:41.843919,1742564141.843919,s,385.22227,s,22293,
2025-03-21,14:35:42.117516,1742564142.117516,s,385.495867,s,22297,
2025-03-21,14:35:42.344862,1742564142.344862,s,385.723213,s,22312,
2025-03-21,14:35:42.618528,1742564142.618528,s,385.996879,s,22297,
2025-03-21,14:35:42.846012,1742564142.846012,s,386.224363,s,22281,
2025-03-21,14:35:43.119456,1742564143.119456,s,386.497807,s,22286,
2025-03-21,14:35:43.346656,1742564143.346656,s,386.725007,s,22298,
2025-03-21,14:35:43.620226,1742564143.620226,s,386.998577,s,22302,
2025-03-21,14:35:43.847407,1742564143.847407,s,387.225758,s,22318,
2025-03-21,14:35:44.121109,1742564144.121109,s,387.49946,s,22317,
2025-03-21,14:35:44.348009,1742564144.348009,s,387.72636,s,22337,
2025-03-21,14:35:44.622077,1742564144.622077,s,388.000428,s,22335,
2025-03-21,14:35:44.849068,1742564144.849068,s,388.227419,s,22325,
2025-03-21,14:35:45.124495,1742564145.124495,s,388.502846,s,22332,
2025-03-21,14:35:45.349402,1742564145.349402,s,388.727753,s,22330,
2025-03-21,14:35:45.624827,1742564145.624827,s,389.003178,s,22335,
2025-03-21,14:35:45.849803,1742564145.849803,s,389.228154,s,22330,
2025-03-21,14:35:46.125566,1742564146.125566,s,389.503917,s,22343,
2025-03-21,14:35:46.350649,1742564146.350649,s,389.729,s,22342,
2025-03-21,14:35:46.626373,1742564146.626373,s,390.004724,s,22349,
2025-03-21,14:35:46.851544,1742564146.851544,s,390.229895,s,22355,
2025-03-21,14:35:47.127062,1742564147.127062,s,390.505413,s,22361,
2025-03-21,14:35:47.352410,1742564147.35241,s,390.730761,s,22365,
2025-03-21,14:35:47.627412,1742564147.627412,s,391.005763,s,22376,
2025-03-21,14:35:47.853179,1742564147.853179,s,391.23153,s,22370,
2025-03-21,14:35:48.128258,1742564148.128258,s,391.506609,s,22378,
2025-03-21,14:35:48.354000,1742564148.354,s,391.732351,s,22375,
2025-03-21,14:35:48.629080,1742564148.62908,s,392.007431,s,22395,
2025-03-21,14:35:48.854769,1742564148.854769,s,392.23312,s,22387,
2025-03-21,14:35:49.129758,1742564149.129758,s,392.508109,s,22390,
2025-03-21,14:35:49.355292,1742564149.355292,s,392.733643,s,22393,
2025-03-21,14:35:49.630569,1742564149.630569,s,393.00892,s,22406,
2025-03-21,14:35:49.856260,1742564149.85626,s,393.234611,s,22408,
2025-03-21,14:35:50.131488,1742564150.131488,s,393.509839,s,22415,
2025-03-21,14:35:50.356900,1742564150.3569,s,393.735251,s,22407,
2025-03-21,14:35:50.632225,1742564150.632225,s,394.010576,s,22405,
2025-03-21,14:35:50.857679,1742564150.857679,s,394.23603,s,22411,
2025-03-21,14:35:51.132916,1742564151.132916,s,394.511267,s,22418,
2025-03-21,14:35:51.358551,1742564151.358551,s,394.736902,s,22417,
2025-03-21,14:35:51.633829,1742564151.633829,s,395.01218,s,22409,
2025-03-21,14:35:51.859390,1742564151.85939,s,395.237741,s,22418,
2025-03-21,14:35:52.134712,1742564152.134712,s,395.513063,s,22429,
2025-03-21,14:35:52.360202,1742564152.360202,s,395.738553,s,22429,
2025-03-21,14:35:52.635354,1742564152.635354,s,396.013705,s,22422,
2025-03-21,14:35:52.861052,1742564152.861052,s,396.239403,s,22429,
2025-03-21,14:35:53.136007,1742564153.136007,s,396.514358,s,22433,
2025-03-21,14:35:53.361888,1742564153.361888,s,396.740239,s,22430,
2025-03-21,14:35:53.636922,1742564153.636922,s,397.015273,s,22440,
2025-03-21,14:35:53.863175,1742564153.863175,s,397.241526,s,22446,
2025-03-21,14:35:54.137848,1742564154.137848,s,397.516199,s,22449,
2025-03-21,14:35:54.364076,1742564154.364076,s,397.742427,s,22446,
2025-03-21,14:35:54.638754,1742564154.638754,s,398.017105,s,22438,
2025-03-21,14:35:54.865191,1742564154.865191,s,398.243542,s,22448,
2025-03-21,14:35:55.139735,1742564155.139735,s,398.518086,s,22443,
2025-03-21,14:35:55.366353,1742564155.366353,s,398.744704,s,22448,
2025-03-21,14:35:55.640754,1742564155.640754,s,399.019105,s,22427,
2025-03-21,14:35:55.867472,1742564155.867472,s,399.245823,s,22454,
2025-03-21,14:35:56.141890,1742564156.14189,s,399.520241,s,22457,
2025-03-21,14:35:56.368645,1742564156.368645,s,399.746996,s,22458,
2025-03-21,14:35:56.642765,1742564156.642765,s,400.021116,s,22458,
2025-03-21,14:35:56.869623,1742564156.869623,s,400.247974,s,22457,
2025-03-21,14:35:57.143722,1742564157.143722,s,400.522073,s,22461,
2025-03-21,14:35:57.370615,1742564157.370615,s,400.748966,s,22470,
2025-03-21,14:35:57.645028,1742564157.645028,s,401.023379,s,22459,
2025-03-21,14:35:57.871565,1742564157.871565,s,401.249916,s,22469,
2025-03-21,14:35:58.145931,1742564158.145931,s,401.524282,s,22482,
2025-03-21,14:35:58.372577,1742564158.372577,s,401.750928,s,22480,
2025-03-21,14:35:58.647044,1742564158.647044,s,402.025395,s,22473,
2025-03-21,14:35:58.873450,1742564158.87345,s,402.251801,s,22483,
2025-03-21,14:35:59.147824,1742564159.147824,s,402.526175,s,22488,
2025-03-21,14:35:59.374371,1742564159.374371,s,402.752722,s,22492,
2025-03-21,14:35:59.648695,1742564159.648695,s,403.027046,s,22489,
2025-03-21,14:35:59.875154,1742564159.875154,s,403.253505,s,22502,
2025-03-21,14:36:00.149555,1742564160.149555,s,403.527906,s,22496,
2025-03-21,14:36:00.376129,1742564160.376129,s,403.75448,s,22487,
2025-03-21,14:36:00.650430,1742564160.65043,s,404.028781,s,22498,
2025-03-21,14:36:00.877112,1742564160.877112,s,404.255463,s,22515,
2025-03-21,14:36:01.151222,1742564161.151222,s,404.529573,s,22511,
2025-03-21,14:36:01.377993,1742564161.377993,s,404.756344,s,22510,
2025-03-21,14:36:01.652097,1742564161.652097,s,405.030448,s,22517,
2025-03-21,14:36:01.878766,1742564161.878766,s,405.257117,s,22526,
2025-03-21,14:36:02.152704,1742564162.152704,s,405.531055,s,22517,
2025-03-21,14:36:02.379505,1742564162.379505,s,405.757856,s,22526,
2025-03-21,14:36:02.653420,1742564162.65342,s,406.031771,s,22531,
2025-03-21,14:36:02.880284,1742564162.880284,s,406.258635,s,22530,
2025-03-21,14:36:03.154349,1742564163.154349,s,406.5327,s,22537,
2025-03-21,14:36:03.380757,1742564163.380757,s,406.759108,s,22539,
2025-03-21,14:36:03.655153,1742564163.655153,s,407.033504,s,22545,
2025-03-21,14:36:03.881690,1742564163.88169,s,407.260041,s,22544,
2025-03-21,14:36:04.155823,1742564164.155823,s,407.534174,s,22553,
2025-03-21,14:36:04.382617,1742564164.382617,s,407.760968,s,22560,
2025-03-21,14:36:04.656549,1742564164.656549,s,408.0349,s,22555,
2025-03-21,14:36:04.883567,1742564164.883567,s,408.261918,s,22551,
2025-03-21,14:36:05.157568,1742564165.157568,s,408.535919,s,22560,
2025-03-21,14:36:05.384541,1742564165.384541,s,408.762892,s,22564,
2025-03-21,14:36:05.658551,1742564165.658551,s,409.036902,s,22573,
2025-03-21,14:36:05.885377,1742564165.885377,s,409.263728,s,22570,
2025-03-21,14:36:06.159508,1742564166.159508,s,409.537859,s,22583,
2025-03-21,14:36:06.385986,1742564166.385986,s,409.764337,s,22582,
2025-03-21,14:36:06.660179,1742564166.660179,s,410.03853,s,22578,
2025-03-21,14:36:06.886892,1742564166.886892,s,410.265243,s,22588,
2025-03-21,14:36:07.161261,1742564167.161261,s,410.539612,s,22589,
2025-03-21,14:36:07.387709,1742564167.387709,s,410.76606,s,22597,
2025-03-21,14:36:07.662123,1742564167.662123,s,411.040474,s,22595,
2025-03-21,14:36:07.888458,1742564167.888458,s,411.266809,s,22594,
2025-03-21,14:36:08.162976,1742564168.162976,s,411.541327,s,22596,
2025-03-21,14:36:08.389120,1742564168.38912,s,411.767471,s,22606,
2025-03-21,14:36:08.663510,1742564168.66351,s,412.041861,s,22603,
2025-03-21,14:36:08.889732,1742564168.889732,s,412.268083,s,22600,
2025-03-21,14:36:09.164012,1742564169.164012,s,412.542363,s,22606,
2025-03-21,14:36:09.390422,1742564169.390422,s,412.768773,s,22616,
2025-03-21,14:36:09.664862,1742564169.664862,s,413.043213,s,22620,
2025-03-21,14:36:09.891372,1742564169.891372,s,413.269723,s,22614,
2025-03-21,14:36:10.165878,1742564170.165878,s,413.544229,s,22630,
2025-03-21,14:36:10.392468,1742564170.392468,s,413.770819,s,22631,
2025-03-21,14:36:10.666719,1742564170.666719,s,414.04507,s,22621,
2025-03-21,14:36:10.893491,1742564170.893491,s,414.271842,s,22632,
2025-03-21,14:36:11.167677,1742564171.167677,s,414.546028,s,22641,
2025-03-21,14:36:11.394540,1742564171.39454,s,414.772891,s,22636,
2025-03-21,14:36:11.668640,1742564171.66864,s,415.046991,s,22646,
2025-03-21,14:36:11.895448,1742564171.895448,s,415.273799,s,22651,
2025-03-21,14:36:12.169587,1742564172.169587,s,415.547938,s,22663,
2025-03-21,14:36:12.396472,1742564172.396472,s,415.774823,s,22661,
2025-03-21,14:36:12.670608,1742564172.670608,s,416.048959,s,22665,
2025-03-21,14:36:12.897451,1742564172.897451,s,416.275802,s,22671,
2025-03-21,14:36:13.171560,1742564173.17156,s,416.549911,s,22660,
2025-03-21,14:36:13.398421,1742564173.398421,s,416.776772,s,22678,
2025-03-21,14:36:13.672448,1742564173.672448,s,417.050799,s,22676,
2025-03-21,14:36:13.899244,1742564173.899244,s,417.277595,s,22679,
2025-03-21,14:36:14.173502,1742564174.173502,s,417.551853,s,22671,
2025-03-21,14:36:14.400149,1742564174.400149,s,417.7785,s,22684,
2025-03-21,14:36:14.674418,1742564174.674418,s,418.052769,s,22679,
2025-03-21,14:36:14.900974,1742564174.900974,s,418.279325,s,22690,
2025-03-21,14:36:15.175001,1742564175.175001,s,418.553352,s,22680,
2025-03-21,14:36:15.401844,1742564175.401844,s,418.780195,s,22695,
2025-03-21,14:36:15.676062,1742564175.676062,s,419.054413,s,22700,
2025-03-21,14:36:15.902540,1742564175.90254,s,419.280891,s,22697,
2025-03-21,14:36:16.176988,1742564176.176988,s,419.555339,s,22704,
2025-03-21,14:36:16.403234,1742564176.403234,s,419.781585,s,22715,
2025-03-21,14:36:16.677755,1742564176.677755,s,420.056106,s,22715,
2025-03-21,14:36:16.903947,1742564176.903947,s,420.282298,s,22715,
2025-03-21,14:36:17.178454,1742564177.178454,s,420.556805,s,22718,
2025-03-21,14:36:17.404821,1742564177.404821,s,420.783172,s,22710,
2025-03-21,14:36:17.679237,1742564177.679237,s,421.057588,s,22719,
2025-03-21,14:36:17.905729,1742564177.905729,s,421.28408,s,22721,
2025-03-21,14:36:18.179828,1742564178.179828,s,421.558179,s,22733,
2025-03-21,14:36:18.406430,1742564178.40643,s,421.784781,s,22724,
2025-03-21,14:36:18.680513,1742564178.680513,s,422.058864,s,22729,
2025-03-21,14:36:18.906983,1742564178.906983,s,422.285334,s,22738,
2025-03-21,14:36:19.181210,1742564179.18121,s,422.559561,s,22740,
2025-03-21,14:36:19.407509,1742564179.407509,s,422.78586,s,22743,
2025-03-21,14:36:19.681903,1742564179.681903,s,423.060254,s,22745,
2025-03-21,14:36:19.908285,1742564179.908285,s,423.286636,s,22740,
2025-03-21,14:36:20.182874,1742564180.182874,s,423.561225,s,22747,
2025-03-21,14:36:20.409143,1742564180.409143,s,423.787494,s,22753,
2025-03-21,14:36:20.683477,1742564180.683477,s,424.061828,s,22762,
2025-03-21,14:36:20.909839,1742564180.909839,s,424.28819,s,22753,
2025-03-21,14:36:21.184365,1742564181.184365,s,424.562716,s,22753,
2025-03-21,14:36:21.410553,1742564181.410553,s,424.788904,s,22759,
2025-03-21,14:36:21.685184,1742564181.685184,s,425.063535,s,22773,
2025-03-21,14:36:21.911373,1742564181.911373,s,425.289724,s,22770,
2025-03-21,14:36:22.185925,1742564182.185925,s,425.564276,s,22777,
2025-03-21,14:36:22.412095,1742564182.412095,s,425.790446,s,22775,
2025-03-21,14:36:22.686809,1742564182.686809,s,426.06516,s,22769,
2025-03-21,14:36:22.912895,1742564182.912895,s,426.291246,s,22775,
2025-03-21,14:36:23.187631,1742564183.187631,s,426.565982,s,22782,
2025-03-21,14:36:23.413614,1742564183.413614,s,426.791965,s,22786,
2025-03-21,14:36:23.688556,1742564183.688556,s,427.066907,s,22773,
2025-03-21,14:36:23.914692,1742564183.914692,s,427.293043,s,22783,
2025-03-21,14:36:24.189297,1742564184.189297,s,427.567648,s,22786,
2025-03-21,14:36:24.415403,1742564184.415403,s,427.793754,s,22789,
2025-03-21,14:36:24.689967,1742564184.689967,s,428.068318,s,22783,
2025-03-21,14:36:24.915947,1742564184.915947,s,428.294298,s,22787,
2025-03-21,14:36:25.190572,1742564185.190572,s,428.568923,s,22803,
2025-03-21,14:36:25.416699,1742564185.416699,s,428.79505,s,22795,
2025-03-21,14:36:25.691020,1742564185.69102,s,429.069371,s,22805,
2025-03-21,14:36:25.917297,1742564185.917297,s,429.295648,s,22803,
2025-03-21,14:36:26.191595,1742564186.191595,s,429.569946,s,22797,
2025-03-21,14:36:26.417958,1742564186.417958,s,429.796309,s,22811,
2025-03-21,14:36:26.692388,1742564186.692388,s,430.070739,s,22814,
2025-03-21,14:36:26.918895,1742564186.918895,s,430.297246,s,22807,
2025-03-21,14:36:27.192914,1742564187.192914,s,430.571265,s,22803,
2025-03-21,14:36:27.419591,1742564187.419591,s,430.797942,s,22821,
2025-03-21,14:36:27.693494,1742564187.693494,s,431.071845,s,22817,
2025-03-21,14:36:27.920390,1742564187.92039,s,431.298741,s,22823,
2025-03-21,14:36:28.194090,1742564188.19409,s,431.572441,s,22820,
2025-03-21,14:36:28.421126,1742564188.421126,s,431.799477,s,22826,
2025-03-21,14:36:28.694954,1742564188.694954,s,432.073305,s,22821,
2025-03-21,14:36:28.921629,1742564188.921629,s,432.29998,s,22831,
2025-03-21,14:36:29.195415,1742564189.195415,s,432.573766,s,22831,
2025-03-21,14:36:29.422109,1742564189.422109,s,432.80046,s,22832,
2025-03-21,14:36:29.695971,1742564189.695971,s,433.074322,s,22836,
2025-03-21,14:36:29.922772,1742564189.922772,s,433.301123,s,22842,
2025-03-21,14:36:30.196630,1742564190.19663,s,433.574981,s,22844,
2025-03-21,14:36:30.423306,1742564190.423306,s,433.801657,s,22841,
2025-03-21,14:36:30.697459,1742564190.697459,s,434.07581,s,22851,
2025-03-21,14:36:30.923701,1742564190.923701,s,434.302052,s,22861,
2025-03-21,14:36:31.198153,1742564191.198153,s,434.576504,s,22854,
2025-03-21,14:36:31.424476,1742564191.424476,s,434.802827,s,22857,
2025-03-21,14:36:31.698850,1742564191.69885,s,435.077201,s,22865,
2025-03-21,14:36:31.925223,1742564191.925223,s,435.303574,s,22870,
2025-03-21,14:36:32.199448,1742564192.199448,s,435.577799,s,22862,
2025-03-21,14:36:32.426030,1742564192.42603,s,435.804381,s,22867,
2025-03-21,14:36:32.700200,1742564192.7002,s,436.078551,s,22868,
2025-03-21,14:36:32.927046,1742564192.927046,s,436.305397,s,22861,
2025-03-21,14:36:33.200964,1742564193.200964,s,436.579315,s,22863,
2025-03-21,14:36:33.427846,1742564193.427846,s,436.806197,s,22870,
2025-03-21,14:36:33.701821,1742564193.701821,s,437.080172,s,22873,
2025-03-21,14:36:33.928723,1742564193.928723,s,437.307074,s,22873,
2025-03-21,14:36:34.202590,1742564194.20259,s,437.580941,s,22880,
2025-03-21,14:36:34.429565,1742564194.429565,s,437.807916,s,22874,
2025-03-21,14:36:34.703506,1742564194.703506,s,438.081857,s,22877,
2025-03-21,14:36:34.930511,1742564194.930511,s,438.308862,s,22878,
2025-03-21,14:36:35.204307,1742564195.204307,s,438.582658,s,22884,
2025-03-21,14:36:35.431429,1742564195.431429,s,438.80978,s,22885,
2025-03-21,14:36:35.705061,1742564195.705061,s,439.083412,s,22886,
2025-03-21,14:36:35.932354,1742564195.932354,s,439.310705,s,22894,
2025-03-21,14:36:36.206175,1742564196.206175,s,439.584526,s,22890,
2025-03-21,14:36:36.433111,1742564196.433111,s,439.811462,s,22895,
2025-03-21,14:36:36.707282,1742564196.707282,s,440.085633,s,22895,
2025-03-21,14:36:36.933977,1742564196.933977,s,440.312328,s,22904,
2025-03-21,14:36:37.208220,1742564197.20822,s,440.586571,s,22912,
2025-03-21,14:36:37.434757,1742564197.434757,s,440.813108,s,22904,
2025-03-21,14:36:37.709214,1742564197.709214,s,441.087565,s,22899,
2025-03-21,14:36:37.935725,1742564197.935725,s,441.314076,s,22902,
2025-03-21,14:36:38.210146,1742564198.210146,s,441.588497,s,22909,
2025-03-21,14:36:38.436698,1742564198.436698,s,441.815049,s,22908,
2025-03-21,14:36:38.711161,1742564198.711161,s,442.089512,s,22907,
2025-03-21,14:36:38.937561,1742564198.937561,s,442.315912,s,22909,
2025-03-21,14:36:39.212173,1742564199.212173,s,442.590524,s,22907,
2025-03-21,14:36:39.438441,1742564199.438441,s,442.816792,s,22920,
2025-03-21,14:36:39.713088,1742564199.713088,s,443.091439,s,22914,
2025-03-21,14:36:39.939951,1742564199.939951,s,443.318302,s,22925,
2025-03-21,14:36:40.214050,1742564200.21405,s,443.592401,s,22912,
2025-03-21,14:36:40.440970,1742564200.44097,s,443.819321,s,22930,
2025-03-21,14:36:40.714973,1742564200.714973,s,444.093324,s,22930,
2025-03-21,14:36:40.941919,1742564200.941919,s,444.32027,s,22932,
2025-03-21,14:36:41.215989,1742564201.215989,s,444.59434,s,22927,
2025-03-21,14:36:41.443036,1742564201.443036,s,444.821387,s,22925,
2025-03-21,14:36:41.717018,1742564201.717018,s,445.095369,s,22940,
2025-03-21,14:36:41.944049,1742564201.944049,s,445.3224,s,22938,
2025-03-21,14:36:42.217987,1742564202.217987,s,445.596338,s,22937,
2025-03-21,14:36:42.445009,1742564202.445009,s,445.82336,s,22930,
2025-03-21,14:36:42.719022,1742564202.719022,s,446.097373,s,22941,
2025-03-21,14:36:42.945947,1742564202.945947,s,446.324298,s,22945,
2025-03-21,14:36:43.219991,1742564203.219991,s,446.598342,s,22941,
2025-03-21,14:36:43.447049,1742564203.447049,s,446.8254,s,22943,
2025-03-21,14:36:43.721041,1742564203.721041,s,447.099392,s,22943,
2025-03-21,14:36:43.947948,1742564203.947948,s,447.326299,s,22950,
2025-03-21,14:36:44.221978,1742564204.221978,s,447.600329,s,22952,
2025-03-21,14:36:44.448998,1742564204.448998,s,447.827349,s,22943,
2025-03-21,14:36:44.722992,1742564204.722992,s,448.101343,s,22963,
2025-03-21,14:36:44.950040,1742564204.95004,s,448.328391,s,22950,
2025-03-21,14:36:45.223788,1742564205.223788,s,448.602139,s,22958,
2025-03-21,14:36:45.451099,1742564205.451099,s,448.82945,s,22953,
2025-03-21,14:36:45.724813,1742564205.724813,s,449.103164,s,22961,
2025-03-21,14:36:45.952087,1742564205.952087,s,449.330438,s,22959,
2025-03-21,14:36:46.225822,1742564206.225822,s,449.604173,s,22967,
2025-03-21,14:36:46.453099,1742564206.453099,s,449.83145,s,22968,
2025-03-21,14:36:46.726735,1742564206.726735,s,450.105086,s,22970,
2025-03-21,14:36:46.953991,1742564206.953991,s,450.332342,s,22974,
2025-03-21,14:36:47.227821,1742564207.227821,s,450.606172,s,22965,
2025-03-21,14:36:47.454921,1742564207.454921,s,450.833272,s,22966,
2025-03-21,14:36:47.728837,1742564207.728837,s,451.107188,s,22965,
2025-03-21,14:36:47.955822,1742564207.955822,s,451.334173,s,22978,
2025-03-21,14:36:48.229859,1742564208.229859,s,451.60821,s,22971,
2025-03-21,14:36:48.456714,1742564208.456714,s,451.835065,s,22974,
2025-03-21,14:36:48.730664,1742564208.730664,s,452.109015,s,22984,
2025-03-21,14:36:48.957685,1742564208.957685,s,452.336036,s,22986,
2025-03-21,14:36:49.231537,1742564209.231537,s,452.609888,s,22986,
2025-03-21,14:36:49.458590,1742564209.45859,s,452.836941,s,22990,
2025-03-21,14:36:49.732580,1742564209.73258,s,453.110931,s,22997,
2025-03-21,14:36:49.959429,1742564209.959429,s,453.33778,s,22995,
2025-03-21,14:36:50.233460,1742564210.23346,s,453.611811,s,22990,
2025-03-21,14:36:50.460385,1742564210.460385,s,453.838736,s,22998,
2025-03-21,14:36:50.734449,1742564210.734449,s,454.1128,s,23009,
2025-03-21,14:36:50.961047,1742564210.961047,s,454.339398,s,23005,
2025-03-21,14:36:51.235257,1742564211.235257,s,454.613608,s,22999,
2025-03-21,14:36:51.462206,1742564211.462206,s,454.840557,s,23008,
2025-03-21,14:36:51.736241,1742564211.736241,s,455.114592,s,22996,
2025-03-21,14:36:51.962914,1742564211.962914,s,455.341265,s,23009,
2025-03-21,14:36:52.237199,1742564212.237199,s,455.61555,s,23022,
2025-03-21,14:36:52.463636,1742564212.463636,s,455.841987,s,23015,
2025-03-21,14:36:52.738148,1742564212.738148,s,456.116499,s,23010,
2025-03-21,14:36:52.964409,1742564212.964409,s,456.34276,s,23014,
2025-03-21,14:36:53.239330,1742564213.23933,s,456.617681,s,23022,
2025-03-21,14:36:53.465033,1742564213.465033,s,456.843384,s,23013,
2025-03-21,14:36:53.740296,1742564213.740296,s,457.118647,s,23019,
2025-03-21,14:36:53.966580,1742564213.96658,s,457.344931,s,23031,
2025-03-21,14:36:54.241238,1742564214.241238,s,457.619589,s,23033,
2025-03-21,14:36:54.467495,1742564214.467495,s,457.845846,s,23030,
2025-03-21,14:36:54.742174,1742564214.742174,s,458.120525,s,23032,
2025-03-21,14:36:54.968464,1742564214.968464,s,458.346815,s,23040,
2025-03-21,14:36:55.243194,1742564215.243194,s,458.621545,s,23042,
2025-03-21,14:36:55.469519,1742564215.469519,s,458.84787,s,23030,
2025-03-21,14:36:55.744261,1742564215.744261,s,459.122612,s,23037,
2025-03-21,14:36:55.970518,1742564215.970518,s,459.348869,s,23039,
2025-03-21,14:36:56.245253,1742564216.245253,s,459.623604,s,23043,
2025-03-21,14:36:56.471528,1742564216.471528,s,459.849879,s,23048,
2025-03-21,14:36:56.746363,1742564216.746363,s,460.124714,s,23046,
2025-03-21,14:36:56.972530,1742564216.97253,s,460.350881,s,23049,
2025-03-21,14:36:57.247365,1742564217.247365,s,460.625716,s,23050,
2025-03-21,14:36:57.473639,1742564217.473639,s,460.85199,s,23057,
2025-03-21,14:36:57.748472,1742564217.748472,s,461.126823,s,23059,
2025-03-21,14:36:57.974577,1742564217.974577,s,461.352928,s,23060,
2025-03-21,14:36:58.249452,1742564218.249452,s,461.627803,s,23062,
2025-03-21,14:36:58.475609,1742564218.475609,s,461.85396,s,23062,
2025-03-21,14:36:58.750517,1742564218.750517,s,462.128868,s,23066,
2025-03-21,14:36:58.976503,1742564218.976503,s,462.354854,s,23072,
2025-03-21,14:36:59.251480,1742564219.25148,s,462.629831,s,23069,
2025-03-21,14:36:59.477449,1742564219.477449,s,462.8558,s,23072,
2025-03-21,14:36:59.752359,1742564219.752359,s,463.13071,s,23071,
2025-03-21,14:36:59.978454,1742564219.978454,s,463.356805,s,23082,
2025-03-21,14:37:00.253414,1742564220.253414,s,463.631765,s,23091,
2025-03-21,14:37:00.479509,1742564220.479509,s,463.85786,s,23093,
2025-03-21,14:37:00.754464,1742564220.754464,s,464.132815,s,23086,
2025-03-21,14:37:00.980524,1742564220.980524,s,464.358875,s,23093,
2025-03-21,14:37:01.255488,1742564221.255488,s,464.633839,s,23097,
2025-03-21,14:37:01.481518,1742564221.481518,s,464.859869,s,23092,
2025-03-21,14:37:01.756560,1742564221.75656,s,465.134911,s,23101,
2025-03-21,14:37:01.982425,1742564221.982425,s,465.360776,s,23097,
2025-03-21,14:37:02.257089,1742564222.257089,s,465.63544,s,23107,
2025-03-21,14:37:02.483207,1742564222.483207,s,465.861558,s,23109,
2025-03-21,14:37:02.757967,1742564222.757967,s,466.136318,s,23110,
2025-03-21,14:37:02.984144,1742564222.984144,s,466.362495,s,23114,
2025-03-21,14:37:03.258880,1742564223.25888,s,466.637231,s,23106,
2025-03-21,14:37:03.485076,1742564223.485076,s,466.863427,s,23114,
2025-03-21,14:37:03.759562,1742564223.759562,s,467.137913,s,23113,
2025-03-21,14:37:03.985886,1742564223.985886,s,467.364237,s,23124,
2025-03-21,14:37:04.260309,1742564224.260309,s,467.63866,s,23115,
2025-03-21,14:37:04.486595,1742564224.486595,s,467.864946,s,23126,
2025-03-21,14:37:04.761055,1742564224.761055,s,468.139406,s,23123,
2025-03-21,14:37:04.987294,1742564224.987294,s,468.365645,s,23130,
2025-03-21,14:37:05.262415,1742564225.262415,s,468.640766,s,23132,
2025-03-21,14:37:05.488120,1742564225.48812,s,468.866471,s,23132,
2025-03-21,14:37:05.763456,1742564225.763456,s,469.141807,s,23137,
2025-03-21,14:37:05.988940,1742564225.98894,s,469.367291,s,23140,
2025-03-21,14:37:06.264696,1742564226.264696,s,469.643047,s,23138,
